id_combinacion,Fecha,M3 Ap,y_pred,Grupo Cliente
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2022-12-01,173045.68,182197.56830932363,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-01-01,166633.22,181507.71204406206,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-02-01,150898.27000000002,180435.55243999834,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-03-01,177522.66,178508.18227336445,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-04-01,166048.53,169782.8086934649,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-05-01,153417.38,159586.1731252648,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-06-01,147589.11,150631.80918821314,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-07-01,140022.91,146393.2462759992,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-08-01,145061.96000000002,145175.75837393728,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-09-01,134838.53999999998,153877.50130668603,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-10-01,136413.43,155819.39772858474,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-11-01,149369.15000000002,172511.27947809195,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2023-12-01,166604.83000000002,187052.3307445294,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-01-01,163508.26,186453.02756682143,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-02-01,152827.43,184559.8537725365,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-03-01,158791.9,183424.56380598145,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-04-01,161706.32,164797.09053636526,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-05-01,156461.37,154463.53532319682,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-06-01,147402.94,145806.23442998293,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-07-01,137926.59,138620.01578326256,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-08-01,137955.09,137715.52423655184,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-09-01,149628.46,146435.14856843633,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-10-01,154484.5,148288.24256902168,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-11-01,154941.06,164964.61760618308,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;Comercial,2024-12-01,173687.41,180012.7519876228,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-01-01,40222.22,41328.80311806654,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-02-01,44290.12,45308.34637770079,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-03-01,46175.26,45069.29668159056,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-04-01,40271.23,41003.792602969086,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-05-01,30633.090000000004,34581.93342685696,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-06-01,29705.13,28170.860714054572,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-07-01,20753.66,21401.803341454997,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-08-01,20954.09,21136.614782848825,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-09-01,25031.49,23183.60620190081,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-10-01,30248.81,26206.106110206587,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-11-01,36961.63,31872.222309305896,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2020-12-01,42759.48,38593.522262420905,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-01-01,49203.89,42477.15212197005,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-02-01,46504.53,47106.49076502665,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-03-01,42420.02,45851.471409299455,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-04-01,40998.22,39811.382234287994,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-05-01,35326.53,34598.8871380055,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-06-01,30639.48,28540.34617516211,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-07-01,26277.14,25878.7262093796,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-08-01,29731.34,25786.249851818342,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-09-01,24071.79,26759.319451681822,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-10-01,29596.4,29310.64745718656,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-11-01,42254.7,34472.31471185615,No Residencial
BUIN - PAINE - LINDEROS - MAIPO - ALTO JAHUEL;AGUAS ANDINAS;No Asociado a Inmueble,2021-12-01,42135.12,40106.89526423115,No Residencial
